identifier,abs_difference,raw_difference,reason
33590454,0.72,0.72,ttr_form_chunks_200
21882684,0.72,0.72,ttr_form_chunks_200
35999427,0.72,0.72,ttr_form_chunks_200
35564516,0.72,0.72,ttr_form_chunks_200
32728510,0.72,0.72,ttr_form_chunks_200
39026367,0.72,0.72,ttr_form_chunks_200
35770955,0.72,0.72,ttr_form_chunks_200
39635185,0.72,0.72,ttr_form_chunks_200
37896850,0.72,0.72,ttr_form_chunks_200
38872858,0.72,-0.72,ttr_form_chunks_200
40858329,0.72,0.72,ttr_form_chunks_200
37770018,0.72,0.72,ttr_form_chunks_200
35567515,0.72,0.72,ttr_form_chunks_200
37141286,0.72,0.72,ttr_form_chunks_200
40844772,0.72,0.72,ttr_form_chunks_200
37282145,0.72,0.72,ttr_form_chunks_200
37283793,0.72,0.72,ttr_form_chunks_200
36398858,0.72,0.72,ttr_form_chunks_200
40834638,0.72,0.72,ttr_form_chunks_200
35110228,0.72,0.72,ttr_form_chunks_200
36004553,0.72,0.72,ttr_form_chunks_200
25550654,0.72,0.72,ttr_form_chunks_200
37898311,0.72,0.72,ttr_form_chunks_200
38439692,0.72,0.72,ttr_form_chunks_200
38779235,0.72,0.72,ttr_form_chunks_200
37005520,0.72,0.72,ttr_form_chunks_200
37666419,0.72,-0.72,ttr_form_chunks_200
36255713,0.72,0.72,ttr_form_chunks_200
36133284,0.72,0.72,ttr_form_chunks_200
33134458,0.72,0.72,ttr_form_chunks_200
29872230,0.72,0.72,ttr_form_chunks_200
36318260,0.72,0.72,ttr_form_chunks_200
37614970,0.72,0.72,ttr_form_chunks_200
29907064,0.72,0.72,ttr_form_chunks_200
39818640,0.72,0.72,ttr_form_chunks_200
37221628,0.72,0.72,ttr_form_chunks_200
37062868,0.72,0.72,ttr_form_chunks_200
30407763,0.72,0.72,ttr_form_chunks_200
35474997,0.72,0.72,ttr_form_chunks_200
39163993,0.72,0.72,ttr_form_chunks_200
35103463,0.72,0.72,ttr_form_chunks_200
34298417,0.72,0.72,ttr_form_chunks_200
36370997,0.72,0.72,ttr_form_chunks_200
38864155,0.715,0.715,ttr_form_chunks_200
39909559,0.715,0.715,ttr_form_chunks_200
28741244,0.715,0.715,ttr_form_chunks_200
39754074,0.715,0.715,ttr_form_chunks_200
18044385,0.715,0.715,ttr_form_chunks_200
40994699,0.715,0.715,ttr_form_chunks_200
33323419,0.715,0.715,ttr_form_chunks_200
36442803,0.715,0.715,ttr_form_chunks_200
21537197,0.715,0.715,ttr_form_chunks_200
18148017,0.715,0.715,ttr_form_chunks_200
32227780,0.715,0.715,ttr_form_chunks_200
36893507,0.715,0.715,ttr_form_chunks_200
26056997,0.715,0.715,ttr_form_chunks_200
34194227,0.715,0.715,ttr_form_chunks_200
35039710,0.715,0.715,ttr_form_chunks_200
24014589,0.715,0.715,ttr_form_chunks_200
38433302,0.715,0.715,ttr_form_chunks_200
32857404,0.715,0.715,ttr_form_chunks_200
35532893,0.715,0.715,ttr_form_chunks_200
37091184,0.715,0.715,ttr_form_chunks_200
30366883,0.715,0.715,ttr_form_chunks_200
38272495,0.715,0.715,ttr_form_chunks_200
37456000,0.715,0.715,ttr_form_chunks_200
38349854,0.715,0.715,ttr_form_chunks_200
33744642,0.715,0.715,ttr_form_chunks_200
36509864,0.715,0.715,ttr_form_chunks_200
30222236,0.715,0.715,ttr_form_chunks_200
37489590,0.715,0.715,ttr_form_chunks_200
37183621,0.715,0.715,ttr_form_chunks_200
40387207,0.715,0.715,ttr_form_chunks_200
38283150,0.715,0.715,ttr_form_chunks_200
26822741,0.715,0.715,ttr_form_chunks_200
38647174,0.715,0.715,ttr_form_chunks_200
38424273,0.715,0.715,ttr_form_chunks_200
36476855,0.715,0.715,ttr_form_chunks_200
36583181,0.715,0.715,ttr_form_chunks_200
34322790,0.715,0.715,ttr_form_chunks_200
32762999,0.715,0.715,ttr_form_chunks_200
36409017,0.715,0.715,ttr_form_chunks_200
40413240,0.715,0.715,ttr_form_chunks_200
38701040,0.715,0.715,ttr_form_chunks_200
37912849,0.715,0.715,ttr_form_chunks_200
38113702,0.715,0.715,ttr_form_chunks_200
39572814,0.715,0.715,ttr_form_chunks_200
32882650,0.715,-0.715,ttr_form_chunks_200
37663352,0.715,0.715,ttr_form_chunks_200
40624073,0.715,0.715,ttr_form_chunks_200
35798802,0.715,0.715,ttr_form_chunks_200
38131414,0.715,0.715,ttr_form_chunks_200
24037552,0.715,0.715,ttr_form_chunks_200
35696297,0.715,0.715,ttr_form_chunks_200
40163322,0.715,0.715,ttr_form_chunks_200
36002910,0.715,0.715,ttr_form_chunks_200
34620781,0.715,0.715,ttr_form_chunks_200
37663749,0.715,0.715,ttr_form_chunks_200
39459841,0.71,0.71,ttr_form_chunks_200
38079783,0.71,0.71,ttr_form_chunks_200
36188463,0.71,-0.71,ttr_form_chunks_200
39973807,0.71,0.71,ttr_form_chunks_200
33772692,0.71,0.71,ttr_form_chunks_200
33019944,0.71,0.71,ttr_form_chunks_200
39426837,0.71,0.71,ttr_form_chunks_200
34901080,0.71,0.71,ttr_form_chunks_200
39012179,0.71,0.71,ttr_form_chunks_200
35128887,0.71,0.71,ttr_form_chunks_200
37458721,0.71,0.71,ttr_form_chunks_200
38279335,0.71,0.71,ttr_form_chunks_200
35009909,0.71,0.71,ttr_form_chunks_200
39765515,0.71,0.71,ttr_form_chunks_200
37744980,0.71,0.71,ttr_form_chunks_200
30554942,0.71,-0.71,ttr_form_chunks_200
33251661,0.71,0.71,ttr_form_chunks_200
38433032,0.71,0.71,ttr_form_chunks_200
32990805,0.71,0.71,ttr_form_chunks_200
39312462,0.71,0.71,ttr_form_chunks_200
34623886,0.71,0.71,ttr_form_chunks_200
39132001,0.71,0.71,ttr_form_chunks_200
20987289,0.71,0.71,ttr_form_chunks_200
31467973,0.71,0.71,ttr_form_chunks_200
37736634,0.71,0.71,ttr_form_chunks_200
37114418,0.71,0.71,ttr_form_chunks_200
37599407,0.71,0.71,ttr_form_chunks_200
11302224,0.71,0.71,ttr_form_chunks_200
36830462,0.71,0.71,ttr_form_chunks_200
38232292,0.71,0.71,ttr_form_chunks_200
32225787,0.71,0.71,ttr_form_chunks_200
39333763,0.71,0.71,ttr_form_chunks_200
38530789,0.71,0.71,ttr_form_chunks_200
37329466,0.71,0.71,ttr_form_chunks_200
36663336,0.71,0.71,ttr_form_chunks_200
36199541,0.71,0.71,ttr_form_chunks_200
33245830,0.71,-0.71,ttr_form_chunks_200
35016371,0.71,0.71,ttr_form_chunks_200
32944240,0.71,0.71,ttr_form_chunks_200
40760929,0.71,0.71,ttr_form_chunks_200
39048216,0.71,0.71,ttr_form_chunks_200
36437528,0.71,0.71,ttr_form_chunks_200
38565597,0.71,0.71,ttr_form_chunks_200
33317042,0.71,0.71,ttr_form_chunks_200
41056119,0.71,0.71,ttr_form_chunks_200
36502496,0.71,-0.71,ttr_form_chunks_200
39931556,0.71,0.71,ttr_form_chunks_200
35293600,0.71,0.71,ttr_form_chunks_200
35996749,0.71,0.71,ttr_form_chunks_200
38100708,0.71,0.71,ttr_form_chunks_200
34745326,0.71,0.71,ttr_form_chunks_200
27805019,0.71,0.71,ttr_form_chunks_200
40663823,0.71,0.71,ttr_form_chunks_200
39104451,0.71,0.71,ttr_form_chunks_200
34024838,0.71,0.71,ttr_form_chunks_200
35459424,0.71,0.71,ttr_form_chunks_200
39389348,0.71,0.71,ttr_form_chunks_200
38949530,0.71,0.71,ttr_form_chunks_200
37587878,0.71,0.71,ttr_form_chunks_200
11395575,0.71,-0.71,ttr_form_chunks_200
38520446,0.71,0.71,ttr_form_chunks_200
34576148,0.71,0.71,ttr_form_chunks_200
35404112,0.71,0.71,ttr_form_chunks_200
18901761,0.71,0.71,ttr_form_chunks_200
35625058,0.71,0.71,ttr_form_chunks_200
37465290,0.71,0.71,ttr_form_chunks_200
33405704,0.71,0.71,ttr_form_chunks_200
40358605,0.71,0.71,ttr_form_chunks_200
20561014,0.71,0.71,ttr_form_chunks_200
36695673,0.71,0.71,ttr_form_chunks_200
36234794,0.71,0.71,ttr_form_chunks_200
39569067,0.71,0.71,ttr_form_chunks_200
32139858,0.71,0.71,ttr_form_chunks_200
35618946,0.71,0.71,ttr_form_chunks_200
34217495,0.71,0.71,ttr_form_chunks_200
41097440,0.71,0.71,ttr_form_chunks_200
37796156,0.71,0.71,ttr_form_chunks_200
36036794,0.71,0.71,ttr_form_chunks_200
37807991,0.71,0.71,ttr_form_chunks_200
38109845,0.71,0.71,ttr_form_chunks_200
39782636,0.71,0.71,ttr_form_chunks_200
37353189,0.705,0.705,ttr_form_chunks_200
39464182,0.705,-0.705,ttr_form_chunks_200
37269169,0.705,0.705,ttr_form_chunks_200
39707790,0.705,0.705,ttr_form_chunks_200
36197543,0.705,0.705,ttr_form_chunks_200
16390456,0.705,0.705,ttr_form_chunks_200
30715792,0.705,0.705,ttr_form_chunks_200
35578481,0.705,0.705,ttr_form_chunks_200
19900296,0.705,0.705,ttr_form_chunks_200
30764513,0.705,0.705,ttr_form_chunks_200
22070491,0.705,0.705,ttr_form_chunks_200
34960135,0.705,0.705,ttr_form_chunks_200
27830163,0.705,0.705,ttr_form_chunks_200
20955355,0.705,0.705,ttr_form_chunks_200
33141267,0.705,0.705,ttr_form_chunks_200
36118716,0.705,0.705,ttr_form_chunks_200
36824657,0.705,0.705,ttr_form_chunks_200
37389229,0.705,0.705,ttr_form_chunks_200
19996457,0.705,0.705,ttr_form_chunks_200
36028185,0.705,0.705,ttr_form_chunks_200
38596994,0.705,0.705,ttr_form_chunks_200
36781197,0.705,0.705,ttr_form_chunks_200
29110601,0.705,-0.705,ttr_form_chunks_200
35330963,0.705,0.705,ttr_form_chunks_200
36448926,0.705,0.705,ttr_form_chunks_200
40404019,0.705,0.705,ttr_form_chunks_200
33121383,0.705,0.705,ttr_form_chunks_200
37627124,0.705,0.705,ttr_form_chunks_200
35875373,0.705,0.705,ttr_form_chunks_200
35835066,0.705,0.705,ttr_form_chunks_200
39277160,0.705,0.705,ttr_form_chunks_200
33984472,0.705,0.705,ttr_form_chunks_200
39536731,0.705,0.705,ttr_form_chunks_200
35948856,0.705,0.705,ttr_form_chunks_200
23687369,0.705,0.705,ttr_form_chunks_200
33323837,0.705,0.705,ttr_form_chunks_200
35959341,0.705,0.705,ttr_form_chunks_200
37106788,0.705,0.705,ttr_form_chunks_200
40760772,0.705,-0.705,ttr_form_chunks_200
35814451,0.705,0.705,ttr_form_chunks_200
31662024,0.705,0.705,ttr_form_chunks_200
31713381,0.705,0.705,ttr_form_chunks_200
21456817,0.705,0.705,ttr_form_chunks_200
38113514,0.705,0.705,ttr_form_chunks_200
38983074,0.705,0.705,ttr_form_chunks_200
35389061,0.705,0.705,ttr_form_chunks_200
32513458,0.705,0.705,ttr_form_chunks_200
36081242,0.705,0.705,ttr_form_chunks_200
34994194,0.705,0.705,ttr_form_chunks_200
35509177,0.705,0.705,ttr_form_chunks_200
23514894,0.705,0.705,ttr_form_chunks_200
40079895,0.705,0.705,ttr_form_chunks_200
35341953,0.705,-0.705,ttr_form_chunks_200
34830168,0.705,-0.705,ttr_form_chunks_200
25944817,0.705,0.705,ttr_form_chunks_200
35874091,0.705,0.705,ttr_form_chunks_200
37882036,0.705,0.705,ttr_form_chunks_200
36530595,0.705,0.705,ttr_form_chunks_200
34550876,0.705,0.705,ttr_form_chunks_200
40042438,0.705,0.705,ttr_form_chunks_200
36719799,0.705,0.705,ttr_form_chunks_200
36749444,0.705,0.705,ttr_form_chunks_200
32408878,0.705,0.705,ttr_form_chunks_200
38197578,0.705,0.705,ttr_form_chunks_200
40047314,0.705,0.705,ttr_form_chunks_200
34858765,0.705,-0.705,ttr_form_chunks_200
39274018,0.705,0.705,ttr_form_chunks_200
38999749,0.705,0.705,ttr_form_chunks_200
30095033,0.705,0.705,ttr_form_chunks_200
40760931,0.705,-0.705,ttr_form_chunks_200
27157042,0.705,-0.705,ttr_form_chunks_200
40073772,0.705,0.705,ttr_form_chunks_200
40647731,0.705,0.705,ttr_form_chunks_200
35103590,0.705,0.705,ttr_form_chunks_200
35848555,0.705,0.705,ttr_form_chunks_200
32665035,0.705,0.705,ttr_form_chunks_200
15925376,0.705,0.705,ttr_form_chunks_200
39077224,0.705,0.705,ttr_form_chunks_200
38626716,0.705,0.705,ttr_form_chunks_200
36375205,0.705,0.705,ttr_form_chunks_200
35321306,0.705,0.705,ttr_form_chunks_200
33425672,0.705,0.705,ttr_form_chunks_200
38614398,0.705,0.705,ttr_form_chunks_200
17790420,0.705,0.705,ttr_form_chunks_200
35424948,0.705,-0.705,ttr_form_chunks_200
18812339,0.705,0.705,ttr_form_chunks_200
36351786,0.705,0.705,ttr_form_chunks_200
22757199,0.705,0.705,ttr_form_chunks_200
36573157,0.705,0.705,ttr_form_chunks_200
36305047,0.705,0.705,ttr_form_chunks_200
30710883,0.705,0.705,ttr_form_chunks_200
36183239,0.705,0.705,ttr_form_chunks_200
39442233,0.705,0.705,ttr_form_chunks_200
35520865,0.7,0.7,ttr_form_chunks_200
35229707,0.7,0.7,ttr_form_chunks_200
35228812,0.7,0.7,ttr_form_chunks_200
36125477,0.7,0.7,ttr_form_chunks_200
39430173,0.7,0.7,ttr_form_chunks_200
34877656,0.7,0.7,ttr_form_chunks_200
14259989,0.7,0.7,ttr_form_chunks_200
38620231,0.7,0.7,ttr_form_chunks_200
39684332,0.7,0.7,ttr_form_chunks_200
35449848,0.7,0.7,ttr_form_chunks_200
20475737,0.7,0.7,ttr_form_chunks_200
39527216,0.7,0.7,ttr_form_chunks_200
34167149,0.7,0.7,ttr_form_chunks_200
33618570,0.7,0.7,ttr_form_chunks_200
35618642,0.7,0.7,ttr_form_chunks_200
40284980,0.7,0.7,ttr_form_chunks_200
38677239,0.7,0.7,ttr_form_chunks_200
35280290,0.7,0.7,ttr_form_chunks_200
36191639,0.7,0.7,ttr_form_chunks_200
39420971,0.7,0.7,ttr_form_chunks_200
33562142,0.7,0.7,ttr_form_chunks_200
40619929,0.7,0.7,ttr_form_chunks_200
35948814,0.7,0.7,ttr_form_chunks_200
35676026,0.7,0.7,ttr_form_chunks_200
39244030,0.7,-0.7,ttr_form_chunks_200
19782304,0.7,0.7,ttr_form_chunks_200
40808941,0.7,0.7,ttr_form_chunks_200
25419364,0.7,0.7,ttr_form_chunks_200
34845798,0.7,0.7,ttr_form_chunks_200
36589902,0.7,0.7,ttr_form_chunks_200
38635861,0.7,0.7,ttr_form_chunks_200
28889748,0.7,0.7,ttr_form_chunks_200
35453847,0.7,0.7,ttr_form_chunks_200
38341591,0.7,0.7,ttr_form_chunks_200
37837405,0.7,0.7,ttr_form_chunks_200
37067590,0.7,0.7,ttr_form_chunks_200
34779468,0.7,0.7,ttr_form_chunks_200
40320290,0.7,0.7,ttr_form_chunks_200
35041098,0.7,0.7,ttr_form_chunks_200
35123386,0.7,0.7,ttr_form_chunks_200
33169547,0.7,0.7,ttr_form_chunks_200
28725501,0.7,0.7,ttr_form_chunks_200
40700454,0.7,0.7,ttr_form_chunks_200
38055041,0.7,-0.7,ttr_form_chunks_200
35858856,0.7,0.7,ttr_form_chunks_200
35342699,0.7,0.7,ttr_form_chunks_200
30025128,0.7,0.7,ttr_form_chunks_200
38631220,0.7,0.7,ttr_form_chunks_200
34320828,0.7,0.7,ttr_form_chunks_200
36755428,0.7,0.7,ttr_form_chunks_200
40994946,0.7,0.7,ttr_form_chunks_200
38720605,0.7,0.7,ttr_form_chunks_200
39884819,0.7,0.7,ttr_form_chunks_200
32144317,0.7,0.7,ttr_form_chunks_200
35025075,0.7,-0.7,ttr_form_chunks_200
39953209,0.7,0.7,ttr_form_chunks_200
38474650,0.7,0.7,ttr_form_chunks_200
36764448,0.7,0.7,ttr_form_chunks_200
40773670,0.7,0.7,ttr_form_chunks_200
37566470,0.7,0.7,ttr_form_chunks_200
35914249,0.7,0.7,ttr_form_chunks_200
38548918,0.7,0.7,ttr_form_chunks_200
22618105,0.7,0.7,ttr_form_chunks_200
37960121,0.7,0.7,ttr_form_chunks_200
12446345,0.7,0.7,ttr_form_chunks_200
40016359,0.7,-0.7,ttr_form_chunks_200
40896335,0.7,0.7,ttr_form_chunks_200
33377925,0.7,0.7,ttr_form_chunks_200
39313250,0.7,0.7,ttr_form_chunks_200
35730351,0.7,0.7,ttr_form_chunks_200
33272125,0.7,0.7,ttr_form_chunks_200
38121583,0.7,0.7,ttr_form_chunks_200
40751489,0.7,0.7,ttr_form_chunks_200
24782243,0.7,0.7,ttr_form_chunks_200
30421768,0.7,0.7,ttr_form_chunks_200
36061348,0.7,0.7,ttr_form_chunks_200
22700323,0.7,0.7,ttr_form_chunks_200
34832044,0.7,0.7,ttr_form_chunks_200
28333626,0.7,0.7,ttr_form_chunks_200
41126202,0.7,0.7,ttr_form_chunks_200
39232298,0.7,0.7,ttr_form_chunks_200
34911921,0.7,0.7,ttr_form_chunks_200
35792563,0.7,0.7,ttr_form_chunks_200
22554314,0.7,0.7,ttr_form_chunks_200
24970365,0.7,0.7,ttr_form_chunks_200
40296048,0.7,0.7,ttr_form_chunks_200
37257633,0.7,0.7,ttr_form_chunks_200
36420424,0.7,0.7,ttr_form_chunks_200
25635858,0.7,0.7,ttr_form_chunks_200
40580489,0.7,0.7,ttr_form_chunks_200
26383976,0.7,0.7,ttr_form_chunks_200
39569175,0.7,0.7,ttr_form_chunks_200
36998637,0.7,0.7,ttr_form_chunks_200
38701061,0.695,0.695,ttr_form_chunks_200
39848135,0.695,0.695,ttr_form_chunks_200
36422838,0.695,0.695,ttr_form_chunks_200
25719377,0.695,0.695,ttr_form_chunks_200
38549251,0.695,0.695,ttr_form_chunks_200
39843685,0.695,0.695,ttr_form_chunks_200
39885079,0.695,-0.695,ttr_form_chunks_200
38940093,0.695,-0.695,ttr_form_chunks_200
18913023,0.695,0.695,ttr_form_chunks_200
35038429,0.695,-0.695,ttr_form_chunks_200
39905667,0.695,0.695,ttr_form_chunks_200
38360753,0.695,-0.695,ttr_form_chunks_200
39781256,0.695,-0.695,ttr_form_chunks_200
34738535,0.695,0.695,ttr_form_chunks_200
16530689,0.695,0.695,ttr_form_chunks_200
36241346,0.695,0.695,ttr_form_chunks_200
35884866,0.695,-0.695,ttr_form_chunks_200
32943904,0.695,-0.695,ttr_form_chunks_200
34108017,0.695,0.695,ttr_form_chunks_200
34976887,0.695,0.695,ttr_form_chunks_200
36083578,0.695,0.695,ttr_form_chunks_200
35199177,0.695,-0.695,ttr_form_chunks_200
34934518,0.695,0.695,ttr_form_chunks_200
34633191,0.695,0.695,ttr_form_chunks_200
36421673,0.695,0.695,ttr_form_chunks_200
36416731,0.695,0.695,ttr_form_chunks_200
39857187,0.695,0.695,ttr_form_chunks_200
37080882,0.695,0.695,ttr_form_chunks_200
37594096,0.695,0.695,ttr_form_chunks_200
40026357,0.695,-0.695,ttr_form_chunks_200
38462136,0.695,0.695,ttr_form_chunks_200
38714633,0.695,0.695,ttr_form_chunks_200
16532299,0.695,0.695,ttr_form_chunks_200
39226686,0.695,-0.695,ttr_form_chunks_200
