identifier,abs_difference,raw_difference,reason
14319,160.0,-160.0,n_tokens
29388,160.0,-160.0,n_tokens
47274,159.0,-159.0,n_tokens
48524,159.0,-159.0,n_tokens
3464,159.0,-159.0,n_tokens
46454,159.0,-159.0,n_tokens
18898,159.0,-159.0,n_tokens
36714,159.0,-159.0,n_tokens
33291,159.0,-159.0,n_tokens
27497,159.0,-159.0,n_tokens
3856,159.0,-159.0,n_tokens
31793,158.0,-158.0,n_tokens
51208,158.0,-158.0,n_tokens
18952,158.0,-158.0,n_tokens
34991,158.0,-158.0,n_tokens
7437,158.0,-158.0,n_tokens
44929,158.0,-158.0,n_tokens
24283,158.0,-158.0,n_tokens
49459,157.0,-157.0,n_tokens
16468,157.0,-157.0,n_tokens
50621,157.0,-157.0,n_tokens
9390,157.0,-157.0,n_tokens
18737,157.0,-157.0,n_tokens
47040,157.0,-157.0,n_tokens
42163,157.0,-157.0,n_tokens
51758,157.0,-157.0,n_tokens
50213,156.0,-156.0,n_tokens
8090,156.0,-156.0,n_tokens
14155,156.0,-156.0,n_tokens
32250,155.0,-155.0,n_tokens
35246,155.0,-155.0,n_tokens
50159,155.0,-155.0,n_tokens
27067,155.0,-155.0,n_tokens
27051,155.0,-155.0,n_tokens
51023,155.0,-155.0,n_tokens
48922,155.0,-155.0,n_tokens
35357,155.0,-155.0,n_tokens
19019,155.0,-155.0,n_tokens
48181,155.0,-155.0,n_tokens
23729,155.0,-155.0,n_tokens
12908,155.0,-155.0,n_tokens
49909,155.0,-155.0,n_tokens
18058,154.0,-154.0,n_tokens
47740,154.0,-154.0,n_tokens
49698,154.0,-154.0,n_tokens
35399,154.0,-154.0,n_tokens
10037,154.0,-154.0,n_tokens
6286,154.0,-154.0,n_tokens
6968,154.0,-154.0,n_tokens
32449,154.0,-154.0,n_tokens
17362,154.0,-154.0,n_tokens
23200,154.0,-154.0,n_tokens
26550,154.0,-154.0,n_tokens
21154,154.0,-154.0,n_tokens
29519,154.0,-154.0,n_tokens
770,154.0,-154.0,n_tokens
37388,154.0,-154.0,n_tokens
7399,153.0,-153.0,n_tokens
26775,153.0,-153.0,n_tokens
1116,153.0,-153.0,n_tokens
8034,153.0,-153.0,n_tokens
21767,153.0,-153.0,n_tokens
34612,153.0,-153.0,n_tokens
47569,153.0,-153.0,n_tokens
10419,152.0,-152.0,n_tokens
16324,152.0,-152.0,n_tokens
16807,152.0,-152.0,n_tokens
27893,152.0,-152.0,n_tokens
45836,152.0,-152.0,n_tokens
37095,152.0,-152.0,n_tokens
36841,152.0,-152.0,n_tokens
26952,152.0,-152.0,n_tokens
45236,152.0,-152.0,n_tokens
12354,152.0,-152.0,n_tokens
9455,151.0,-151.0,n_tokens
11858,151.0,-151.0,n_tokens
26943,151.0,-151.0,n_tokens
31206,151.0,-151.0,n_tokens
3057,151.0,-151.0,n_tokens
34448,151.0,-151.0,n_tokens
14918,151.0,-151.0,n_tokens
35809,151.0,-151.0,n_tokens
7642,151.0,-151.0,n_tokens
17216,151.0,-151.0,n_tokens
26566,151.0,-151.0,n_tokens
14246,151.0,-151.0,n_tokens
31741,151.0,-151.0,n_tokens
3139,151.0,-151.0,n_tokens
33376,151.0,-151.0,n_tokens
28565,150.0,-150.0,n_tokens
12381,150.0,-150.0,n_tokens
35709,150.0,-150.0,n_tokens
7273,150.0,-150.0,n_tokens
33349,150.0,-150.0,n_tokens
14152,149.0,-149.0,n_tokens
36831,149.0,-149.0,n_tokens
7997,149.0,-149.0,n_tokens
50804,149.0,-149.0,n_tokens
41982,149.0,-149.0,n_tokens
24308,149.0,-149.0,n_tokens
17620,149.0,-149.0,n_tokens
8396,149.0,-149.0,n_tokens
45875,149.0,-149.0,n_tokens
16584,149.0,-149.0,n_tokens
12479,149.0,-149.0,n_tokens
9284,149.0,-149.0,n_tokens
43970,149.0,-149.0,n_tokens
12319,148.0,-148.0,n_tokens
46701,148.0,-148.0,n_tokens
1369,148.0,-148.0,n_tokens
42523,148.0,-148.0,n_tokens
32199,148.0,-148.0,n_tokens
30592,148.0,-148.0,n_tokens
48641,148.0,-148.0,n_tokens
30991,148.0,-148.0,n_tokens
16057,148.0,-148.0,n_tokens
24664,147.0,-147.0,n_tokens
45122,147.0,-147.0,n_tokens
3200,147.0,-147.0,n_tokens
22871,147.0,-147.0,n_tokens
35553,147.0,-147.0,n_tokens
48873,147.0,-147.0,n_tokens
24431,147.0,-147.0,n_tokens
6058,147.0,-147.0,n_tokens
9914,146.0,-146.0,n_tokens
48846,146.0,-146.0,n_tokens
22070,146.0,-146.0,n_tokens
2722,146.0,-146.0,n_tokens
35631,146.0,-146.0,n_tokens
40431,146.0,-146.0,n_tokens
24857,146.0,-146.0,n_tokens
12314,146.0,-146.0,n_tokens
8815,146.0,-146.0,n_tokens
26912,146.0,-146.0,n_tokens
18820,146.0,-146.0,n_tokens
48942,146.0,-146.0,n_tokens
40244,146.0,-146.0,n_tokens
51739,146.0,-146.0,n_tokens
14314,146.0,-146.0,n_tokens
17986,145.0,-145.0,n_tokens
12232,145.0,-145.0,n_tokens
16686,145.0,-145.0,n_tokens
48051,145.0,-145.0,n_tokens
16809,145.0,-145.0,n_tokens
27473,145.0,-145.0,n_tokens
491,145.0,-145.0,n_tokens
8467,145.0,-145.0,n_tokens
24536,145.0,-145.0,n_tokens
34295,144.0,-144.0,n_tokens
16539,144.0,-144.0,n_tokens
51348,144.0,-144.0,n_tokens
39056,144.0,-144.0,n_tokens
5752,144.0,-144.0,n_tokens
6947,144.0,-144.0,n_tokens
45131,144.0,-144.0,n_tokens
50837,144.0,-144.0,n_tokens
14447,144.0,-144.0,n_tokens
33340,144.0,-144.0,n_tokens
7855,144.0,-144.0,n_tokens
50107,144.0,-144.0,n_tokens
27002,144.0,-144.0,n_tokens
41926,144.0,-144.0,n_tokens
8834,144.0,-144.0,n_tokens
48857,143.0,-143.0,n_tokens
27046,143.0,-143.0,n_tokens
13662,143.0,-143.0,n_tokens
16906,143.0,-143.0,n_tokens
27545,143.0,-143.0,n_tokens
10132,143.0,-143.0,n_tokens
3469,143.0,-143.0,n_tokens
46950,143.0,-143.0,n_tokens
46997,143.0,-143.0,n_tokens
33271,143.0,-143.0,n_tokens
34634,143.0,-143.0,n_tokens
49038,143.0,-143.0,n_tokens
27588,143.0,-143.0,n_tokens
3076,143.0,-143.0,n_tokens
18560,143.0,-143.0,n_tokens
36369,143.0,-143.0,n_tokens
43889,143.0,-143.0,n_tokens
23776,142.0,-142.0,n_tokens
15572,142.0,-142.0,n_tokens
16122,142.0,-142.0,n_tokens
22381,142.0,-142.0,n_tokens
48033,142.0,-142.0,n_tokens
21792,142.0,-142.0,n_tokens
23314,142.0,-142.0,n_tokens
47445,142.0,-142.0,n_tokens
8281,142.0,-142.0,n_tokens
36746,142.0,-142.0,n_tokens
27028,142.0,-142.0,n_tokens
43986,142.0,-142.0,n_tokens
24556,142.0,-142.0,n_tokens
37491,142.0,-142.0,n_tokens
51567,142.0,-142.0,n_tokens
35259,142.0,-142.0,n_tokens
34878,142.0,-142.0,n_tokens
14949,142.0,-142.0,n_tokens
34828,142.0,-142.0,n_tokens
4726,142.0,-142.0,n_tokens
21230,142.0,-142.0,n_tokens
24811,142.0,-142.0,n_tokens
3043,142.0,-142.0,n_tokens
51054,142.0,-142.0,n_tokens
43580,142.0,-142.0,n_tokens
3338,142.0,-142.0,n_tokens
45286,142.0,-142.0,n_tokens
35929,141.0,-141.0,n_tokens
43385,141.0,-141.0,n_tokens
28471,141.0,-141.0,n_tokens
37080,141.0,-141.0,n_tokens
18570,141.0,-141.0,n_tokens
6681,141.0,-141.0,n_tokens
24172,141.0,-141.0,n_tokens
49818,141.0,-141.0,n_tokens
35444,141.0,-141.0,n_tokens
16638,141.0,-141.0,n_tokens
10449,141.0,-141.0,n_tokens
47959,141.0,-141.0,n_tokens
2756,141.0,-141.0,n_tokens
43373,141.0,-141.0,n_tokens
22436,141.0,-141.0,n_tokens
35487,141.0,-141.0,n_tokens
37319,141.0,-141.0,n_tokens
20525,141.0,-141.0,n_tokens
24314,141.0,-141.0,n_tokens
8721,141.0,-141.0,n_tokens
33276,140.0,-140.0,n_tokens
39589,140.0,-140.0,n_tokens
30073,140.0,-140.0,n_tokens
25868,140.0,-140.0,n_tokens
12450,140.0,-140.0,n_tokens
7644,140.0,-140.0,n_tokens
29741,140.0,-140.0,n_tokens
19289,140.0,-140.0,n_tokens
47222,140.0,-140.0,n_tokens
12537,140.0,-140.0,n_tokens
47278,140.0,-140.0,n_tokens
50598,140.0,-140.0,n_tokens
50949,140.0,-140.0,n_tokens
48568,140.0,-140.0,n_tokens
37168,140.0,-140.0,n_tokens
21598,140.0,-140.0,n_tokens
45639,140.0,-140.0,n_tokens
44432,139.0,-139.0,n_tokens
29360,139.0,-139.0,n_tokens
29728,139.0,-139.0,n_tokens
5402,139.0,-139.0,n_tokens
25972,139.0,-139.0,n_tokens
34666,139.0,-139.0,n_tokens
13701,139.0,-139.0,n_tokens
23223,139.0,-139.0,n_tokens
2100,139.0,-139.0,n_tokens
17230,139.0,-139.0,n_tokens
48380,139.0,-139.0,n_tokens
18172,139.0,-139.0,n_tokens
1197,139.0,-139.0,n_tokens
28722,139.0,-139.0,n_tokens
32364,139.0,-139.0,n_tokens
3149,139.0,-139.0,n_tokens
2363,139.0,-139.0,n_tokens
15589,139.0,-139.0,n_tokens
41269,139.0,-139.0,n_tokens
18236,139.0,-139.0,n_tokens
50757,139.0,-139.0,n_tokens
33943,138.0,-138.0,n_tokens
6374,138.0,-138.0,n_tokens
36348,138.0,-138.0,n_tokens
25863,138.0,-138.0,n_tokens
35146,138.0,-138.0,n_tokens
26922,138.0,-138.0,n_tokens
27889,138.0,-138.0,n_tokens
20156,138.0,-138.0,n_tokens
35268,138.0,-138.0,n_tokens
30669,138.0,-138.0,n_tokens
13778,138.0,-138.0,n_tokens
22571,138.0,-138.0,n_tokens
25531,138.0,-138.0,n_tokens
18998,138.0,-138.0,n_tokens
47530,138.0,-138.0,n_tokens
50701,138.0,-138.0,n_tokens
13800,138.0,-138.0,n_tokens
39919,138.0,-138.0,n_tokens
46404,138.0,-138.0,n_tokens
44798,137.0,-137.0,n_tokens
20114,137.0,-137.0,n_tokens
13874,137.0,-137.0,n_tokens
38908,137.0,-137.0,n_tokens
24911,137.0,-137.0,n_tokens
46089,137.0,-137.0,n_tokens
24206,137.0,-137.0,n_tokens
36062,137.0,-137.0,n_tokens
12303,137.0,-137.0,n_tokens
37092,137.0,-137.0,n_tokens
12919,137.0,-137.0,n_tokens
19071,137.0,-137.0,n_tokens
48699,137.0,-137.0,n_tokens
31137,137.0,-137.0,n_tokens
24732,137.0,-137.0,n_tokens
45526,137.0,-137.0,n_tokens
12338,137.0,-137.0,n_tokens
34668,137.0,-137.0,n_tokens
248,137.0,-137.0,n_tokens
26443,137.0,-137.0,n_tokens
41364,136.0,-136.0,n_tokens
40397,136.0,-136.0,n_tokens
20288,136.0,-136.0,n_tokens
22040,136.0,-136.0,n_tokens
29178,136.0,-136.0,n_tokens
1350,136.0,-136.0,n_tokens
47088,136.0,-136.0,n_tokens
35255,136.0,-136.0,n_tokens
7334,136.0,-136.0,n_tokens
9481,136.0,-136.0,n_tokens
26520,136.0,-136.0,n_tokens
12172,136.0,-136.0,n_tokens
31653,136.0,-136.0,n_tokens
33144,136.0,-136.0,n_tokens
37874,136.0,-136.0,n_tokens
36287,136.0,-136.0,n_tokens
46819,136.0,-136.0,n_tokens
15103,136.0,-136.0,n_tokens
20577,136.0,-136.0,n_tokens
15046,136.0,-136.0,n_tokens
16829,136.0,-136.0,n_tokens
43576,136.0,-136.0,n_tokens
47384,136.0,-136.0,n_tokens
35284,136.0,-136.0,n_tokens
15309,136.0,-136.0,n_tokens
27367,136.0,-136.0,n_tokens
42806,135.0,-135.0,n_tokens
42777,135.0,-135.0,n_tokens
13236,135.0,-135.0,n_tokens
6242,135.0,-135.0,n_tokens
50239,135.0,-135.0,n_tokens
46278,135.0,-135.0,n_tokens
25039,135.0,-135.0,n_tokens
32282,135.0,-135.0,n_tokens
38206,135.0,-135.0,n_tokens
36023,135.0,-135.0,n_tokens
37288,135.0,-135.0,n_tokens
49604,135.0,-135.0,n_tokens
2464,135.0,-135.0,n_tokens
9802,135.0,-135.0,n_tokens
27571,135.0,-135.0,n_tokens
13515,135.0,-135.0,n_tokens
41920,135.0,-135.0,n_tokens
940,135.0,-135.0,n_tokens
7925,135.0,-135.0,n_tokens
29190,135.0,-135.0,n_tokens
29498,134.0,-134.0,n_tokens
43982,134.0,-134.0,n_tokens
739,134.0,-134.0,n_tokens
50847,134.0,-134.0,n_tokens
27465,134.0,-134.0,n_tokens
34555,134.0,-134.0,n_tokens
44647,134.0,-134.0,n_tokens
39879,134.0,-134.0,n_tokens
45284,134.0,-134.0,n_tokens
24682,134.0,-134.0,n_tokens
31338,134.0,-134.0,n_tokens
16482,134.0,-134.0,n_tokens
34978,134.0,-134.0,n_tokens
16799,134.0,-134.0,n_tokens
45829,134.0,-134.0,n_tokens
36044,134.0,-134.0,n_tokens
17593,134.0,-134.0,n_tokens
31641,134.0,-134.0,n_tokens
33114,134.0,-134.0,n_tokens
29544,134.0,-134.0,n_tokens
43763,134.0,-134.0,n_tokens
11408,134.0,-134.0,n_tokens
14158,134.0,-134.0,n_tokens
50583,134.0,-134.0,n_tokens
5875,134.0,-134.0,n_tokens
41262,133.0,-133.0,n_tokens
41330,133.0,-133.0,n_tokens
1325,133.0,-133.0,n_tokens
33617,133.0,-133.0,n_tokens
12389,133.0,-133.0,n_tokens
45742,133.0,-133.0,n_tokens
15946,133.0,-133.0,n_tokens
9874,133.0,-133.0,n_tokens
39245,133.0,-133.0,n_tokens
4744,133.0,-133.0,n_tokens
34218,133.0,-133.0,n_tokens
50473,133.0,-133.0,n_tokens
49359,133.0,-133.0,n_tokens
6924,133.0,-133.0,n_tokens
25547,133.0,-133.0,n_tokens
51352,133.0,-133.0,n_tokens
17204,133.0,-133.0,n_tokens
30656,133.0,-133.0,n_tokens
34518,133.0,-133.0,n_tokens
5394,133.0,-133.0,n_tokens
18471,133.0,-133.0,n_tokens
35783,133.0,-133.0,n_tokens
34469,133.0,-133.0,n_tokens
34920,133.0,-133.0,n_tokens
45272,133.0,-133.0,n_tokens
20023,132.0,-132.0,n_tokens
5704,132.0,-132.0,n_tokens
4364,132.0,-132.0,n_tokens
33880,132.0,-132.0,n_tokens
51770,132.0,-132.0,n_tokens
11086,132.0,-132.0,n_tokens
20594,132.0,-132.0,n_tokens
35503,132.0,-132.0,n_tokens
33876,132.0,-132.0,n_tokens
37361,132.0,-132.0,n_tokens
37690,132.0,-132.0,n_tokens
32881,132.0,-132.0,n_tokens
45405,132.0,-132.0,n_tokens
48559,132.0,-132.0,n_tokens
40055,132.0,-132.0,n_tokens
10489,132.0,-132.0,n_tokens
36276,132.0,-132.0,n_tokens
50602,132.0,-132.0,n_tokens
23944,132.0,-132.0,n_tokens
34402,132.0,-132.0,n_tokens
17327,132.0,-132.0,n_tokens
49490,131.0,-131.0,n_tokens
22732,131.0,-131.0,n_tokens
48768,131.0,-131.0,n_tokens
19076,131.0,-131.0,n_tokens
28232,131.0,-131.0,n_tokens
37535,131.0,-131.0,n_tokens
45114,131.0,-131.0,n_tokens
32490,131.0,-131.0,n_tokens
7452,131.0,-131.0,n_tokens
7544,131.0,-131.0,n_tokens
1101,131.0,-131.0,n_tokens
28619,131.0,-131.0,n_tokens
12784,131.0,-131.0,n_tokens
5722,131.0,-131.0,n_tokens
37318,131.0,-131.0,n_tokens
18963,131.0,-131.0,n_tokens
49668,131.0,-131.0,n_tokens
21326,131.0,-131.0,n_tokens
4684,131.0,-131.0,n_tokens
20963,131.0,-131.0,n_tokens
23657,131.0,-131.0,n_tokens
20485,131.0,-131.0,n_tokens
26792,130.0,-130.0,n_tokens
49851,130.0,-130.0,n_tokens
33416,130.0,-130.0,n_tokens
8675,130.0,-130.0,n_tokens
50384,130.0,-130.0,n_tokens
29548,130.0,-130.0,n_tokens
42419,130.0,-130.0,n_tokens
48022,130.0,-130.0,n_tokens
23233,130.0,-130.0,n_tokens
23140,130.0,-130.0,n_tokens
29841,130.0,-130.0,n_tokens
16352,130.0,-130.0,n_tokens
1259,130.0,-130.0,n_tokens
23047,130.0,-130.0,n_tokens
28948,130.0,-130.0,n_tokens
46907,130.0,-130.0,n_tokens
42658,130.0,-130.0,n_tokens
16598,130.0,-130.0,n_tokens
1095,130.0,-130.0,n_tokens
17790,130.0,-130.0,n_tokens
35712,130.0,-130.0,n_tokens
22883,130.0,-130.0,n_tokens
25700,130.0,-130.0,n_tokens
29905,130.0,-130.0,n_tokens
19660,130.0,-130.0,n_tokens
22768,130.0,-130.0,n_tokens
33074,130.0,-130.0,n_tokens
34938,130.0,-130.0,n_tokens
30741,130.0,-130.0,n_tokens
13585,130.0,-130.0,n_tokens
26519,130.0,-130.0,n_tokens
10259,129.0,-129.0,n_tokens
50497,129.0,-129.0,n_tokens
22661,129.0,-129.0,n_tokens
31012,129.0,-129.0,n_tokens
38183,129.0,-129.0,n_tokens
22850,129.0,-129.0,n_tokens
22489,129.0,-129.0,n_tokens
40192,129.0,-129.0,n_tokens
36752,129.0,-129.0,n_tokens
11091,129.0,-129.0,n_tokens
44340,129.0,-129.0,n_tokens
47324,129.0,-129.0,n_tokens
30737,129.0,-129.0,n_tokens
16308,129.0,-129.0,n_tokens
42105,129.0,-129.0,n_tokens
9033,129.0,-129.0,n_tokens
42030,129.0,-129.0,n_tokens
2029,129.0,-129.0,n_tokens
34696,129.0,-129.0,n_tokens
50306,128.0,-128.0,n_tokens
44302,128.0,-128.0,n_tokens
4223,128.0,-128.0,n_tokens
37297,128.0,-128.0,n_tokens
19899,128.0,-128.0,n_tokens
32106,128.0,-128.0,n_tokens
40949,128.0,-128.0,n_tokens
41952,128.0,-128.0,n_tokens
35999,128.0,-128.0,n_tokens
35044,128.0,-128.0,n_tokens
19016,128.0,-128.0,n_tokens
24398,128.0,-128.0,n_tokens
51100,128.0,-128.0,n_tokens
23290,128.0,-128.0,n_tokens
20422,128.0,-128.0,n_tokens
45623,128.0,-128.0,n_tokens
35304,128.0,-128.0,n_tokens
46080,128.0,-128.0,n_tokens
6909,128.0,-128.0,n_tokens
10448,128.0,-128.0,n_tokens
12767,128.0,-128.0,n_tokens
45331,128.0,-128.0,n_tokens
38726,128.0,-128.0,n_tokens
45580,128.0,-128.0,n_tokens
25449,128.0,-128.0,n_tokens
2496,128.0,-128.0,n_tokens
47034,128.0,-128.0,n_tokens
48531,128.0,-128.0,n_tokens
10879,127.0,-127.0,n_tokens
44233,127.0,-127.0,n_tokens
21540,127.0,-127.0,n_tokens
18021,127.0,-127.0,n_tokens
34956,127.0,-127.0,n_tokens
14804,127.0,-127.0,n_tokens
26259,127.0,-127.0,n_tokens
1377,127.0,-127.0,n_tokens
45234,127.0,-127.0,n_tokens
14141,127.0,-127.0,n_tokens
37355,127.0,-127.0,n_tokens
6858,127.0,-127.0,n_tokens
6955,127.0,-127.0,n_tokens
45661,127.0,-127.0,n_tokens
8242,127.0,-127.0,n_tokens
33168,127.0,-127.0,n_tokens
19121,127.0,-127.0,n_tokens
6565,127.0,-127.0,n_tokens
37053,127.0,-127.0,n_tokens
15839,127.0,-127.0,n_tokens
21531,127.0,-127.0,n_tokens
10695,127.0,-127.0,n_tokens
14936,127.0,-127.0,n_tokens
9538,127.0,-127.0,n_tokens
26166,127.0,-127.0,n_tokens
47624,127.0,-127.0,n_tokens
4734,127.0,-127.0,n_tokens
21772,127.0,-127.0,n_tokens
31694,127.0,-127.0,n_tokens
37444,127.0,-127.0,n_tokens
49610,127.0,-127.0,n_tokens
27697,127.0,-127.0,n_tokens
20099,126.0,-126.0,n_tokens
29774,126.0,-126.0,n_tokens
31380,126.0,-126.0,n_tokens
15015,126.0,-126.0,n_tokens
27870,126.0,-126.0,n_tokens
42622,126.0,-126.0,n_tokens
10054,126.0,-126.0,n_tokens
21436,126.0,-126.0,n_tokens
26168,126.0,-126.0,n_tokens
3266,126.0,-126.0,n_tokens
41495,126.0,-126.0,n_tokens
50056,126.0,-126.0,n_tokens
45530,126.0,-126.0,n_tokens
35328,126.0,-126.0,n_tokens
16660,126.0,-126.0,n_tokens
42299,126.0,-126.0,n_tokens
37656,125.0,-125.0,n_tokens
36002,125.0,-125.0,n_tokens
522,125.0,-125.0,n_tokens
31009,125.0,-125.0,n_tokens
38405,125.0,-125.0,n_tokens
31481,125.0,-125.0,n_tokens
51258,125.0,-125.0,n_tokens
4798,125.0,-125.0,n_tokens
14367,125.0,-125.0,n_tokens
5763,125.0,-125.0,n_tokens
32309,125.0,-125.0,n_tokens
34232,125.0,-125.0,n_tokens
15903,125.0,-125.0,n_tokens
12832,125.0,-125.0,n_tokens
32117,125.0,-125.0,n_tokens
8273,125.0,-125.0,n_tokens
17927,125.0,-125.0,n_tokens
8882,125.0,-125.0,n_tokens
20462,125.0,-125.0,n_tokens
35418,125.0,-125.0,n_tokens
46306,125.0,-125.0,n_tokens
50178,125.0,-125.0,n_tokens
7547,125.0,-125.0,n_tokens
43451,125.0,-125.0,n_tokens
24157,125.0,-125.0,n_tokens
45409,125.0,-125.0,n_tokens
44484,125.0,-125.0,n_tokens
30041,125.0,-125.0,n_tokens
23294,125.0,-125.0,n_tokens
34985,124.0,-124.0,n_tokens
30915,124.0,-124.0,n_tokens
43969,124.0,-124.0,n_tokens
35850,124.0,-124.0,n_tokens
16915,124.0,-124.0,n_tokens
20665,124.0,-124.0,n_tokens
37207,124.0,-124.0,n_tokens
35093,124.0,-124.0,n_tokens
45403,124.0,-124.0,n_tokens
12720,124.0,-124.0,n_tokens
20416,124.0,-124.0,n_tokens
32970,124.0,-124.0,n_tokens
36978,124.0,-124.0,n_tokens
48910,124.0,-124.0,n_tokens
7918,124.0,-124.0,n_tokens
43812,124.0,-124.0,n_tokens
26665,124.0,-124.0,n_tokens
16555,124.0,-124.0,n_tokens
26739,124.0,-124.0,n_tokens
19012,124.0,-124.0,n_tokens
46910,124.0,-124.0,n_tokens
45892,124.0,-124.0,n_tokens
19360,124.0,-124.0,n_tokens
33575,124.0,-124.0,n_tokens
14201,124.0,-124.0,n_tokens
33418,124.0,-124.0,n_tokens
51322,124.0,-124.0,n_tokens
8269,124.0,-124.0,n_tokens
31837,124.0,-124.0,n_tokens
33570,123.0,-123.0,n_tokens
19060,123.0,-123.0,n_tokens
19669,123.0,-123.0,n_tokens
4535,123.0,-123.0,n_tokens
17903,123.0,-123.0,n_tokens
36337,123.0,-123.0,n_tokens
50038,123.0,-123.0,n_tokens
5862,123.0,-123.0,n_tokens
27411,123.0,-123.0,n_tokens
11290,123.0,-123.0,n_tokens
9241,123.0,-123.0,n_tokens
27852,123.0,-123.0,n_tokens
43550,123.0,-123.0,n_tokens
3945,123.0,-123.0,n_tokens
47706,123.0,-123.0,n_tokens
3893,123.0,-123.0,n_tokens
7870,123.0,-123.0,n_tokens
23801,123.0,-123.0,n_tokens
45751,123.0,-123.0,n_tokens
35672,123.0,-123.0,n_tokens
48185,123.0,-123.0,n_tokens
16032,123.0,-123.0,n_tokens
23638,123.0,-123.0,n_tokens
48077,123.0,-123.0,n_tokens
29999,123.0,-123.0,n_tokens
50513,123.0,-123.0,n_tokens
32551,123.0,-123.0,n_tokens
35286,123.0,-123.0,n_tokens
16568,123.0,-123.0,n_tokens
51310,123.0,-123.0,n_tokens
46195,123.0,-123.0,n_tokens
21685,123.0,-123.0,n_tokens
15275,123.0,-123.0,n_tokens
4774,122.0,-122.0,n_tokens
44202,122.0,-122.0,n_tokens
22791,122.0,-122.0,n_tokens
35382,122.0,-122.0,n_tokens
47022,122.0,-122.0,n_tokens
16414,122.0,-122.0,n_tokens
33313,122.0,-122.0,n_tokens
36093,122.0,-122.0,n_tokens
21342,122.0,-122.0,n_tokens
38614,122.0,-122.0,n_tokens
40346,122.0,-122.0,n_tokens
35253,122.0,-122.0,n_tokens
12521,122.0,-122.0,n_tokens
1258,122.0,-122.0,n_tokens
